time,temperature,kinetic_energy
1250,597.916,3565.99
1251,599.593,3575.99
1252,594.91,3548.06
1253,595.832,3553.56
1254,596.386,3556.87
1255,590.672,3522.78
1256,590.584,3522.26
1257,590.303,3520.58
1258,584.137,3483.81
1259,583.797,3481.78
1260,583.632,3480.8
1261,578.096,3447.78
1262,578.625,3450.94
1263,579.657,3457.09
1264,575.644,3433.16
1265,577.789,3445.95
1266,580.485,3462.03
1267,578.013,3447.29
1268,581.496,3468.06
1269,585.192,3490.1
1270,583.221,3478.34
1271,586.909,3500.34
1272,590.479,3521.63
1273,588.048,3507.14
1274,591.261,3526.3
1275,594.33,3544.6
1276,591.366,3526.92
1277,594.187,3543.75
1278,596.927,3560.09
1279,593.618,3540.36
1280,596.131,3555.34
1281,598.495,3569.44
1282,594.669,3546.62
1283,596.55,3557.84
1284,598.136,3567.3
1285,593.433,3539.25
1286,594.367,3544.82
1287,595.025,3548.75
1288,589.569,3516.21
1289,589.875,3518.03
1290,590.168,3519.78
1291,584.756,3487.5
1292,585.33,3490.92
1293,586.179,3495.99
1294,581.607,3468.72
1295,583.048,3477.32
1296,584.749,3487.46
1297,580.92,3464.62
1298,582.861,3476.2
1299,584.791,3487.71
1300,580.904,3464.53
1301,582.523,3474.19
1302,583.916,3482.49
1303,579.372,3455.39
1304,580.258,3460.67
1305,580.947,3464.79
1306,575.878,3434.55
1307,576.347,3437.35
1308,576.822,3440.19
1309,571.815,3410.32
1310,572.413,3413.89
1311,573.095,3417.96
1312,568.368,3389.76
1313,569.106,3394.16
1314,569.826,3398.46
1315,565.1,3370.28
1316,565.705,3373.88
1317,566.272,3377.26
1318,561.499,3348.8
1319,562.072,3352.21
1320,562.734,3356.16
1321,558.282,3329.61
1322,559.274,3335.52
1323,560.513,3342.91
1324,556.801,3320.77
1325,558.56,3331.27
1326,560.564,3343.22
1327,557.531,3325.13
1328,559.825,3338.81
1329,562.167,3352.78
1330,559.216,3335.18
1331,561.41,3348.27
1332,563.47,3360.55
1333,560.092,3340.41
1334,561.844,3350.85
1335,563.519,3360.84
1336,559.916,3339.35
1337,561.685,3349.91
1338,563.679,3361.8
1339,560.7,3344.03
1340,563.373,3359.98
1341,566.449,3378.32
1342,564.524,3366.84
1343,568.183,3388.66
1344,571.947,3411.11
1345,570.164,3400.48
1346,573.559,3420.72
1347,576.534,3438.47
1348,573.422,3419.9
1349,575.254,3430.83
1350,576.536,3438.48
1351,571.831,3410.42
1352,572.343,3413.47
1353,572.727,3415.76
1354,567.675,3385.63
1355,568.195,3388.73
1356,568.915,3393.03
1357,564.479,3366.57
1358,565.638,3373.48
1359,567.013,3381.68
1360,563.218,3359.05
1361,564.885,3368.99
1362,566.62,3379.34
1363,562.998,3357.74
1364,564.619,3367.41
1365,566.101,3376.24
1366,562.075,3352.23
1367,563.183,3358.84
1368,564.148,3364.59
1369,559.749,3338.36
1370,560.643,3343.69
1371,561.667,3349.8
1372,557.671,3325.97
1373,559.173,3334.93
1374,560.951,3345.53
1375,557.709,3326.19
1376,559.793,3338.62
1377,561.873,3351.03
1378,558.583,3331.41
1379,560.317,3341.75
1380,561.794,3350.56
1381,557.747,3326.42
1382,558.658,3331.85
1383,559.341,3335.93
1384,554.657,3307.99
1385,555.03,3310.21
1386,555.347,3312.11
1387,550.552,3283.51
1388,550.884,3285.49
1389,551.275,3287.82
1390,546.701,3260.54
1391,547.189,3263.45
1392,547.704,3266.52
1393,543.257,3240
1394,543.72,3242.76
1395,544.141,3245.28
1396,539.641,3218.44
1397,540.007,3220.62
1398,540.422,3223.09
1399,536.133,3197.51
1400,536.808,3201.54
1401,537.705,3206.89
1402,534.09,3185.33
1403,535.493,3193.69
1404,537.182,3203.77
1405,534.399,3187.17
1406,536.641,3200.54
1407,539.153,3215.53
1408,537.09,3203.22
1409,539.971,3220.4
1410,542.925,3238.02
1411,540.961,3226.31
1412,543.717,3242.74
1413,546.252,3257.87
1414,543.563,3241.83
1415,545.489,3253.31
1416,547.112,3262.99
1417,543.503,3241.47
1418,544.589,3247.95
1419,545.497,3253.36
1420,541.375,3228.78
1421,542.114,3233.19
1422,542.901,3237.88
1423,538.948,3214.3
1424,540.035,3220.78
1425,541.364,3228.71
1426,538.114,3209.33
1427,539.943,3220.24
1428,542.017,3232.61
1429,539.454,3217.32
1430,541.933,3232.1
1431,544.61,3248.07
1432,542.556,3235.82
1433,545.552,3253.69
1434,548.671,3272.29
1435,546.85,3261.43
1436,549.993,3280.18
1437,553.048,3298.39
1438,550.84,3285.22
1439,553.434,3300.69
1440,555.715,3314.3
1441,552.536,3295.34
1442,554.18,3305.15
1443,555.63,3313.79
1444,551.849,3291.25
1445,553.107,3298.75
1446,554.268,3305.67
1447,550.156,3281.15
1448,550.859,3285.34
1449,551.272,3287.8
1450,546.39,3258.68
1451,546.319,3258.26
1452,546.141,3257.2
1453,541.017,3226.64
1454,540.848,3225.64
1455,540.786,3225.26
1456,536.056,3197.06
1457,536.315,3198.6
1458,536.802,3201.5
1459,532.808,3177.68
1460,533.828,3183.77
1461,535.153,3191.67
1462,532.055,3173.19
1463,533.909,3184.25
1464,535.968,3196.53
1465,533.424,3181.36
1466,535.663,3194.71
1467,537.91,3208.11
1468,535.336,3192.76
1469,537.434,3205.27
1470,539.436,3217.21
1471,536.54,3199.94
1472,538.358,3210.79
1473,540.154,3221.49
1474,537.159,3203.63
1475,539.043,3214.87
1476,541.062,3226.91
1477,538.414,3211.12
1478,540.776,3225.21
1479,543.335,3240.47
1480,541.172,3227.56
1481,543.988,3244.36
1482,546.849,3261.43
1483,544.703,3248.63
1484,547.353,3264.43
1485,549.778,3278.89
1486,546.889,3261.66
1487,548.637,3272.09
1488,550.006,3280.25
1489,545.988,3256.29
1490,546.615,3260.03
1491,546.963,3262.1
1492,542.176,3233.55
1493,542.221,3233.82
1494,542.278,3234.16
1495,537.59,3206.2
1496,537.9,3208.05
1497,538.418,3211.14
1498,534.375,3187.03
1499,535.285,3192.46
1500,536.359,3198.86
1501,532.816,3177.73
1502,534.072,3185.22
1503,535.381,3193.03
1504,532.003,3172.88
1505,533.351,3180.92
1506,534.728,3189.13
1507,531.432,3169.48
1508,532.859,3177.99
1509,534.315,3186.67
1510,531.08,3167.37
1511,532.491,3175.79
1512,533.819,3183.71
1513,530.313,3162.8
1514,531.263,3168.47
1515,531.948,3172.56
1516,527.686,3147.13
1517,527.729,3147.39
1518,527.468,3145.84
1519,522.398,3115.6
1520,521.671,3111.26
1521,520.851,3106.37
1522,515.636,3075.27
1523,514.949,3071.17
1524,514.492,3068.45
1525,510.045,3041.92
1526,510.203,3042.87
1527,510.686,3045.75
1528,507.232,3025.14
1529,508.208,3030.97
1530,509.36,3037.84
1531,506.444,3020.45
1532,507.814,3028.62
1533,509.28,3037.36
1534,506.642,3021.63
1535,508.288,3031.45
1536,510.058,3042
1537,507.76,3028.29
1538,509.838,3040.69
1539,512.12,3054.3
1540,510.336,3043.66
1541,512.938,3059.18
1542,515.592,3075.01
1543,513.837,3064.54
1544,516.194,3078.6
1545,518.254,3090.89
1546,515.578,3074.92
1547,516.883,3082.7
1548,517.823,3088.31
1549,514.073,3065.94
1550,514.391,3067.84
1551,514.496,3068.47
1552,510.164,3042.63
1553,510.031,3041.84
1554,509.891,3041
1555,505.606,3015.45
1556,505.617,3015.52
1557,505.79,3016.55
1558,502.044,2994.21
1559,502.64,2997.76
1560,503.501,3002.9
1561,500.565,2985.38
1562,501.976,2993.8
1563,503.66,3003.85
1564,501.491,2990.91
1565,503.576,3003.34
1566,505.784,3016.51
1567,503.915,3005.37
1568,506.161,3018.76
1569,508.363,3031.89
1570,506.301,3019.59
1571,508.304,3031.54
1572,510.198,3042.84
1573,507.753,3028.25
1574,509.376,3037.93
1575,510.852,3046.74
1576,507.926,3029.29
1577,509.004,3035.72
1578,509.843,3040.72
1579,506.218,3019.1
1580,506.515,3020.87
1581,506.577,3021.24
1582,502.334,2995.94
1583,502.133,2994.73
1584,501.977,2993.81
1585,497.964,2969.87
1586,498.299,2971.87
1587,499.08,2976.53
1588,496.409,2960.6
1589,498.31,2971.94
1590,500.824,2986.93
1591,499.879,2981.29
1592,503.461,3002.66
1593,507.451,3026.45
1594,507.533,3026.94
1595,511.89,3052.93
1596,516.207,3078.68
1597,515.957,3077.19
1598,519.671,3099.34
1599,522.888,3118.52
1600,521.024,3107.4
1601,522.957,3118.93
1602,524.219,3126.46
1603,520.345,3103.35
1604,520.364,3103.47
1605,519.893,3100.66
1606,514.64,3069.33
1607,513.481,3062.41
1608,512.131,3054.37
1609,506.45,3020.48
1610,504.978,3011.71
1611,503.581,3003.37
1612,498.291,2971.82
1613,497.328,2966.08
1614,496.742,2962.58
1615,492.686,2938.39
1616,493.074,2940.71
1617,493.998,2946.22
1618,491.524,2931.47
1619,493.329,2942.23
1620,495.414,2954.66
1621,493.701,2944.45
1622,495.872,2957.39
1623,497.879,2969.36
1624,495.636,2955.99
1625,496.999,2964.11
1626,498.002,2970.1
1627,494.726,2950.56
1628,495.191,2953.34
1629,495.578,2955.64
1630,492.097,2934.88
1631,492.663,2938.26
1632,493.433,2942.85
1633,490.557,2925.7
1634,491.794,2933.07
1635,493.305,2942.09
1636,491.232,2929.72
1637,493.329,2942.23
1638,495.727,2956.53
1639,494.454,2948.94
1640,497.291,2965.86
1641,500.229,2983.38
1642,499.126,2976.8
1643,501.896,2993.32
1644,504.423,3008.4
1645,502.511,2996.99
1646,504.293,3007.62
1647,505.663,3015.79
1648,502.509,2996.98
1649,503.103,3000.52
1650,503.408,3002.34
1651,499.434,2978.64
1652,499.394,2978.4
1653,499.32,2977.96
1654,495.305,2954.01
1655,495.386,2954.5
1656,495.656,2956.11
1657,492.248,2935.78
1658,493.012,2940.34
1659,494.049,2946.52
1660,491.435,2930.93
1661,492.873,2939.51
1662,494.401,2948.62
1663,492.014,2934.38
1664,493.394,2942.62
1665,494.577,2949.67
1666,491.61,2931.97
1667,492.268,2935.9
1668,492.712,2938.55
1669,489.169,2917.42
1670,489.462,2919.16
1671,489.886,2921.69
1672,486.769,2903.1
1673,487.815,2909.34
1674,489.31,2918.26
1675,487.478,2907.33
1676,489.879,2921.65
1677,492.663,2938.26
1678,491.851,2933.41
1679,495.053,2952.51
1680,498.292,2971.83
1681,497.456,2966.84
1682,500.4,2984.4
1683,503.072,3000.33
1684,501.329,2989.94
1685,503.283,3001.6
1686,504.879,3011.11
1687,502.034,2994.15
1688,502.999,2999.9
1689,503.743,3004.34
1690,500.245,2983.47
1691,500.706,2986.23
1692,501.114,2988.66
1693,497.483,2967
1694,497.882,2969.38
1695,498.317,2971.98
1696,494.819,2951.11
1697,495.299,2953.98
1698,495.775,2956.82
1699,492.296,2936.07
1700,492.663,2938.26
1701,492.969,2940.08
1702,489.371,2918.62
1703,489.629,2920.16
1704,489.966,2922.17
1705,486.647,2902.38
1706,487.324,2906.41
1707,488.229,2911.81
1708,485.568,2895.94
1709,486.814,2903.37
1710,488.13,2911.22
1711,485.66,2896.49
1712,486.869,2903.7
1713,487.961,2910.22
1714,485.156,2893.49
1715,485.986,2898.43
1716,486.727,2902.86
1717,483.675,2884.65
1718,484.333,2888.58
1719,485.014,2892.64
1720,482.038,2874.89
1721,482.829,2879.61
1722,483.713,2884.88
1723,481.011,2868.77
1724,482.071,2875.09
1725,483.212,2881.89
1726,480.739,2867.14
1727,481.961,2874.43
1728,483.199,2881.81
1729,480.755,2867.24
1730,481.952,2874.38
1731,483.126,2881.38
1732,480.606,2866.35
1733,481.728,2873.04
1734,482.848,2879.72
1735,480.309,2864.58
1736,481.436,2871.3
1737,482.581,2878.13
1738,480.075,2863.18
1739,481.21,2869.95
1740,482.321,2876.58
1741,479.725,2861.09
1742,480.685,2866.82
1743,481.529,2871.86
1744,478.587,2854.31
1745,479.091,2857.31
1746,479.402,2859.17
1747,475.929,2838.45
1748,475.862,2838.05
1749,475.669,2836.9
1750,471.905,2814.46
1751,471.672,2813.07
1752,471.561,2812.41
1753,468.227,2792.52
1754,468.598,2794.74
1755,469.301,2798.93
1756,466.954,2784.93
1757,468.309,2793.01
1758,469.934,2802.7
1759,468.335,2793.17
1760,470.227,2804.45
1761,472.119,2815.73
1762,470.467,2805.88
1763,472.102,2815.63
1764,473.548,2824.25
1765,471.312,2810.92
1766,472.362,2817.18
1767,473.279,2822.65
1768,470.65,2806.97
1769,471.482,2811.93
1770,472.387,2817.33
1771,469.968,2802.9
1772,471.161,2810.02
1773,472.543,2818.26
1774,470.64,2806.91
1775,472.336,2817.03
1776,474.149,2827.84
1777,472.541,2818.25
1778,474.455,2829.67
1779,476.385,2841.17
1780,474.763,2831.5
1781,476.632,2842.65
1782,478.436,2853.41
1783,476.549,2842.16
1784,478.073,2851.24
1785,479.4,2859.16
1786,476.904,2844.27
1787,477.761,2849.38
1788,478.405,2853.22
1789,475.299,2834.7
1790,475.627,2836.65
1791,475.887,2838.21
1792,472.613,2818.68
1793,472.879,2820.26
1794,473.206,2822.21
1795,470.133,2803.89
1796,470.576,2806.53
1797,471.053,2809.37
1798,468.104,2791.79
1799,468.538,2794.37
1800,468.918,2796.64
1801,465.857,2778.38
1802,466.117,2779.93
1803,466.357,2781.37
1804,463.281,2763.02
1805,463.575,2764.77
1806,463.945,2766.98
1807,461.121,2750.14
1808,461.655,2753.32
1809,462.262,2756.95
1810,459.671,2741.49
1811,460.352,2745.55
1812,461.052,2749.73
1813,458.536,2734.72
1814,459.247,2738.96
1815,459.981,2743.34
1816,457.545,2728.81
1817,458.355,2733.64
1818,459.231,2738.87
1819,456.984,2725.47
1820,457.984,2731.43
1821,459.041,2737.74
1822,456.954,2725.29
1823,458.079,2732
1824,459.239,2738.91
1825,457.239,2726.99
1826,458.459,2734.26
1827,459.718,2741.77
1828,457.806,2730.37
1829,459.107,2738.13
1830,460.42,2745.96
1831,458.517,2734.61
1832,459.818,2742.37
1833,461.125,2750.16
1834,459.223,2738.82
1835,460.587,2746.96
1836,462.032,2755.57
1837,460.332,2745.43
1838,461.999,2755.37
1839,463.801,2766.12
1840,462.43,2757.95
1841,464.412,2769.77
1842,466.411,2781.69
1843,465.012,2773.34
1844,466.809,2784.06
1845,468.414,2793.64
1846,466.402,2781.63
1847,467.489,2788.12
1848,468.302,2792.97
1849,465.473,2776.09
1850,465.743,2777.71
1851,465.783,2777.95
1852,462.317,2757.27
1853,462.027,2755.54
1854,461.691,2753.54
1855,458.172,2732.55
1856,458.033,2731.72
1857,458.161,2732.49
1858,455.482,2716.51
1859,456.393,2721.94
1860,457.78,2730.21
1861,456.475,2722.43
1862,458.768,2736.1
1863,461.434,2752
1864,461.119,2750.13
1865,464.175,2768.35
1866,467.218,2786.5
1867,466.714,2783.5
1868,469.211,2798.39
1869,471.222,2810.38
1870,469.211,2798.39
1871,470.001,2803.1
1872,470.204,2804.31
1873,466.513,2782.3
1874,465.882,2778.53
1875,465.108,2773.92
1876,461.093,2749.97
1877,460.613,2747.11
1878,460.526,2746.59
1879,457.708,2729.78
1880,458.601,2735.11
1881,459.972,2743.29
1882,458.526,2734.66
1883,460.561,2746.8
1884,462.762,2759.93
1885,461.736,2753.81
1886,463.907,2766.76
1887,465.939,2778.88
1888,464.432,2769.89
1889,465.992,2779.19
1890,467.278,2786.86
1891,464.928,2772.85
1892,465.648,2777.14
1893,466.122,2779.96
1894,463.058,2761.69
1895,463.137,2762.16
1896,463.091,2761.89
1897,459.701,2741.67
1898,459.525,2740.62
1899,459.355,2739.61
1900,456.037,2719.82
1901,455.969,2719.41
1902,455.993,2719.56
1903,452.999,2701.7
1904,453.223,2703.03
1905,453.551,2704.99
1906,450.904,2689.2
1907,451.426,2692.32
1908,452.065,2696.13
1909,449.786,2682.54
1910,450.685,2687.9
1911,451.727,2694.11
1912,449.846,2682.89
1913,451.072,2690.21
1914,452.319,2697.64
1915,450.466,2686.59
1916,451.556,2693.09
1917,452.511,2698.79
1918,450.259,2685.36
1919,450.908,2689.23
1920,451.434,2692.36
1921,448.824,2676.8
1922,449.155,2678.77
1923,449.422,2680.37
1924,446.637,2663.75
1925,446.768,2664.54
1926,446.824,2664.87
1927,443.848,2647.12
1928,443.691,2646.18
1929,443.418,2644.56
1930,440.166,2625.16
1931,439.687,2622.31
1932,439.162,2619.18
1933,435.859,2599.47
1934,435.388,2596.67
1935,435.031,2594.54
1936,432.125,2577.2
1937,432.091,2577
1938,432.245,2577.92
1939,429.93,2564.11
1940,430.417,2567.02
1941,431.05,2570.79
1942,429.185,2559.67
1943,430.06,2564.89
1944,431.054,2570.82
1945,429.537,2561.77
1946,430.748,2568.99
1947,432.058,2576.81
1948,430.794,2569.27
1949,432.221,2577.78
1950,433.674,2586.44
1951,432.438,2579.07
1952,433.841,2587.44
1953,435.182,2595.44
1954,433.713,2586.68
1955,434.809,2593.21
1956,435.728,2598.7
1957,433.713,2586.68
1958,434.168,2589.39
1959,434.384,2590.68
1960,431.697,2574.65
1961,431.543,2573.73
1962,431.336,2572.5
1963,428.569,2556
1964,428.614,2556.26
1965,428.967,2558.37
1966,427.127,2547.4
1967,428.29,2554.34
1968,429.871,2563.76
1969,429.195,2559.73
1970,431.367,2572.68
1971,433.665,2586.39
1972,433.267,2584.02
1973,435.411,2596.8
1974,437.324,2608.21
1975,436.178,2601.38
1976,437.448,2608.95
1977,438.4,2614.63
1978,436.3,2602.1
1979,436.749,2604.79
1980,437.061,2606.64
1981,434.561,2591.74
1982,434.794,2593.12
1983,435.072,2594.78
1984,432.724,2580.78
1985,433.174,2583.46
1986,433.741,2586.84
1987,431.748,2574.96
1988,432.544,2579.7
1989,433.447,2585.09
1990,431.755,2575
1991,432.778,2581.1
1992,433.814,2587.28
1993,432.142,2577.31
1994,433.097,2583
1995,434.002,2588.4
1996,432.186,2577.57
1997,433.047,2582.7
1998,433.954,2588.12
1999,432.261,2578.02
2000,433.356,2584.55
2001,434.569,2591.79
2002,433.182,2583.51
2003,434.553,2591.68
2004,435.962,2600.09
2005,434.656,2592.3
2006,436.071,2600.74
2007,437.499,2609.25
2008,436.191,2601.46
2009,437.669,2610.27
2010,439.188,2619.33
2011,437.933,2611.84
2012,439.445,2620.86
2013,440.899,2629.54
2014,439.42,2620.71
2015,440.619,2627.87
2016,441.672,2634.14
2017,439.746,2622.66
2018,440.543,2627.41
2019,441.269,2631.74
2020,439.125,2618.96
2021,439.782,2622.87
2022,440.423,2626.69
2023,438.221,2613.56
2024,438.773,2616.85
2025,439.252,2619.71
2026,436.848,2605.37
2027,437.119,2606.99
2028,437.29,2608.01
2029,434.629,2592.14
2030,434.653,2592.29
2031,434.662,2592.34
2032,432.002,2576.47
2033,432.096,2577.03
2034,432.298,2578.24
2035,429.992,2564.48
2036,430.498,2567.51
2037,431.205,2571.72
2038,429.501,2561.56
2039,430.657,2568.45
2040,432.063,2576.84
2041,431.071,2570.92
2042,432.965,2582.22
2043,435.087,2594.87
2044,434.682,2592.46
2045,437.115,2606.97
2046,439.619,2621.9
2047,439.301,2620.01
2048,441.684,2634.21
2049,443.896,2647.41
2050,442.979,2641.94
2051,444.66,2651.96
2052,446.04,2660.2
2053,444.191,2649.17
2054,444.978,2653.86
2055,445.519,2657.09
2056,442.941,2641.71
2057,443.111,2642.73
2058,443.179,2643.13
2059,440.338,2626.19
2060,440.374,2626.4
2061,440.502,2627.17
2062,437.978,2612.12
2063,438.487,2615.15
2064,439.276,2619.86
2065,437.581,2609.75
2066,438.975,2618.06
2067,440.642,2628
2068,439.686,2622.3
2069,441.652,2634.03
2070,443.621,2645.77
2071,442.594,2639.65
2072,444.229,2649.39
2073,445.573,2657.41
2074,443.649,2645.94
2075,444.259,2649.57
2076,444.499,2651
2077,441.506,2633.16
2078,441.111,2630.8
2079,440.502,2627.17
2080,436.958,2606.03
2081,436.171,2601.34
2082,435.427,2596.9
2083,432.089,2576.99
2084,431.62,2574.19
2085,431.355,2572.61
2086,428.682,2556.67
2087,428.848,2557.66
2088,429.219,2559.87
2089,427.177,2547.7
2090,427.861,2551.77
2091,428.657,2556.52
2092,426.952,2546.36
2093,427.87,2551.83
2094,428.822,2557.51
2095,427.216,2547.93
2096,428.212,2553.87
2097,429.25,2560.06
2098,427.757,2551.16
2099,428.931,2558.16
2100,430.21,2565.79
2101,428.987,2558.49
2102,430.469,2567.33
2103,432.026,2576.61
2104,430.96,2570.26
2105,432.503,2579.46
2106,433.956,2588.13
2107,432.571,2579.86
2108,433.668,2586.41
2109,434.544,2591.63
2110,432.488,2579.37
2111,432.888,2581.76
2112,433.075,2582.87
2113,430.412,2566.99
2114,430.252,2566.03
2115,429.98,2564.41
2116,427.045,2546.91
2117,426.692,2544.81
2118,426.388,2542.99
2119,423.666,2526.76
2120,423.64,2526.6
2121,423.851,2527.86
2122,421.869,2516.04
2123,422.683,2520.89
2124,423.832,2527.75
2125,422.806,2521.63
2126,424.512,2531.8
2127,426.394,2543.03
2128,425.812,2539.56
2129,427.733,2551.01
2130,429.541,2561.79
2131,428.564,2555.97
2132,429.96,2564.29
2133,431.129,2571.26
2134,429.452,2561.26
2135,430.206,2565.76
2136,430.802,2569.32
2137,428.652,2556.5
2138,429.018,2558.67
2139,429.319,2560.47
2140,427.001,2546.65
2141,427.271,2548.26
2142,427.592,2550.17
2143,425.448,2537.39
2144,425.983,2540.57
2145,426.684,2544.76
2146,425.036,2534.93
2147,426.123,2541.41
2148,427.419,2549.14
2149,426.35,2542.76
2150,427.991,2552.55
2151,429.746,2563.02
2152,428.934,2558.17
2153,430.669,2568.52
2154,432.263,2578.03
2155,430.962,2570.27
2156,431.983,2576.36
2157,432.623,2580.17
2158,430.195,2565.69
2159,430.01,2564.59
2160,429.467,2561.35
2161,426.06,2541.04
2162,425.066,2535.11
2163,424.032,2528.94
2164,420.612,2508.54
2165,419.877,2504.16
2166,419.455,2501.64
2167,417.024,2487.14
2168,417.387,2489.31
2169,418.159,2493.91
2170,416.933,2486.6
2171,418.381,2495.24
2172,420.067,2505.29
2173,419.486,2501.83
2174,421.358,2512.99
2175,423.188,2523.91
2176,422.409,2519.26
2177,423.88,2528.03
2178,425.078,2535.18
2179,423.45,2525.47
2180,423.991,2528.7
2181,424.22,2530.06
2182,421.699,2515.02
2183,421.474,2513.68
2184,421.174,2511.9
2185,418.488,2495.88
2186,418.366,2495.15
2187,418.478,2495.81
2188,416.498,2484.01
2189,417.174,2488.04
2190,418.111,2493.63
2191,416.875,2486.26
2192,418.119,2493.67
2193,419.402,2501.33
2194,418.257,2494.5
2195,419.414,2501.4
2196,420.461,2507.64
2197,418.975,2498.78
2198,419.794,2503.66
2199,420.539,2508.11
2200,418.829,2497.91
2201,419.528,2502.07
2202,420.269,2506.5
2203,418.685,2497.05
2204,419.636,2502.72
2205,420.771,2509.49
2206,419.709,2503.16
2207,421.331,2512.83
2208,423.247,2524.26
2209,422.975,2522.63
2210,425.419,2537.21
2211,428.041,2552.85
2212,428.148,2553.49
2213,430.754,2569.03
2214,433.164,2583.41
2215,432.581,2579.92
2216,434.253,2589.9
2217,435.458,2597.09
2218,433.451,2585.11
2219,433.651,2586.31
2220,433.379,2584.68
2221,430.013,2564.61
2222,428.941,2558.22
2223,427.585,2550.13
2224,423.491,2525.72
2225,421.854,2515.95
2226,420.249,2506.37
2227,416.398,2483.41
2228,415.218,2476.37
2229,414.425,2471.64
2230,411.82,2456.11
2231,412.031,2457.36
2232,412.792,2461.9
2233,411.81,2456.05
2234,413.538,2466.35
2235,415.632,2478.84
2236,415.661,2479.01
2237,418.162,2493.93
2238,420.727,2509.23
2239,420.834,2509.86
2240,423.246,2524.25
2241,425.477,2537.56
2242,424.942,2534.36
2243,426.637,2544.48
2244,428.053,2552.92
2245,426.652,2544.57
2246,427.622,2550.35
2247,428.469,2555.4
2248,426.664,2544.64
2249,427.366,2548.82
2250,428.003,2552.62
2251,425.998,2540.66
2252,426.468,2543.47
2253,426.879,2545.92
2254,424.731,2533.11
2255,425.159,2535.66
2256,425.703,2538.9
2257,423.906,2528.19
2258,424.848,2533.81
2259,426.043,2540.93
2260,424.942,2534.37
2261,426.541,2543.91
2262,428.239,2554.03
2263,427.357,2548.77
2264,428.94,2558.21
2265,430.355,2566.65
2266,428.947,2558.25
2267,429.941,2564.18
2268,430.777,2569.17
2269,428.899,2557.97
2270,429.619,2562.26
2271,430.399,2566.91
2272,428.676,2556.64
2273,429.696,2562.72
2274,430.85,2569.6
2275,429.478,2561.42
2276,430.765,2569.1
2277,432.032,2576.65
2278,430.559,2567.86
2279,431.568,2573.88
2280,432.371,2578.67
2281,430.278,2566.19
2282,430.57,2567.93
2283,430.611,2568.18
2284,427.814,2551.49
2285,427.443,2549.28
2286,426.956,2546.38
2287,423.88,2528.03
2288,423.352,2524.88
2289,422.896,2522.17
2290,420.092,2505.44
2291,419.861,2504.06
2292,419.745,2503.37
2293,417.32,2488.91
2294,417.331,2488.97
2295,417.35,2489.09
2296,414.992,2475.03
2297,414.928,2474.64
2298,414.809,2473.93
2299,412.343,2459.22
2300,412.128,2457.94
2301,411.887,2456.51
2302,409.386,2441.59
2303,409.09,2439.83
2304,408.753,2437.81
2305,406.176,2422.45
2306,405.685,2419.52
2307,405.096,2416.01
2308,402.308,2399.38
2309,401.533,2394.75
2310,400.711,2389.85
2311,397.878,2372.96
2312,397.12,2368.43
2313,396.499,2364.73
2314,394.159,2350.78
2315,394.021,2349.95
2316,394.215,2351.11
2317,392.883,2343.16
2318,393.8,2348.64
2319,395.06,2356.15
2320,394.689,2353.94
2321,396.411,2364.21
2322,398.214,2374.96
2323,398.005,2373.71
2324,399.615,2383.32
2325,400.996,2391.55
2326,400.064,2385.99
2327,400.852,2390.7
2328,401.369,2393.78
2329,399.641,2383.47
2330,399.812,2384.49
2331,399.957,2385.36
2332,398.174,2374.72
2333,398.539,2376.9
2334,399.114,2380.33
2335,397.925,2373.24
2336,398.928,2379.22
2337,400.105,2386.24
2338,399.392,2381.99
2339,400.752,2390.1
2340,402.146,2398.41
2341,401.498,2394.55
2342,402.894,2402.87
2343,404.297,2411.24
2344,403.618,2407.19
2345,405.042,2415.68
2346,406.481,2424.26
2347,405.776,2420.06
2348,407.161,2428.32
2349,408.461,2436.07
2350,407.444,2430.01
2351,408.408,2435.76
2352,409.153,2440.2
2353,407.485,2430.25
2354,407.792,2432.09
2355,407.942,2432.98
2356,405.829,2420.38
2357,405.832,2420.4
2358,405.849,2420.5
2359,403.795,2408.25
2360,403.919,2408.99
2361,404.111,2410.13
2362,402.271,2399.16
2363,402.549,2400.81
2364,402.848,2402.6
2365,401.091,2392.12
2366,401.382,2393.85
2367,401.66,2395.51
2368,399.882,2384.91
2369,400.111,2386.27
2370,400.313,2387.48
2371,398.472,2376.5
2372,398.591,2377.21
2373,398.66,2377.62
2374,396.692,2365.88
2375,396.619,2365.45
2376,396.464,2364.52
2377,394.285,2351.53
2378,393.931,2349.42
2379,393.478,2346.72
2380,391.065,2332.32
2381,390.447,2328.64
2382,389.797,2324.76
2383,387.37,2310.29
2384,386.809,2306.94
2385,386.386,2304.42
2386,384.426,2292.73
2387,384.426,2292.73
2388,384.689,2294.3
2389,383.524,2287.35
2390,384.308,2292.03
2391,385.323,2298.08
2392,384.81,2295.02
2393,386.137,2302.93
2394,387.54,2311.3
2395,387.201,2309.28
2396,388.578,2317.49
2397,389.883,2325.28
2398,389.284,2321.7
2399,390.371,2328.19
2400,391.351,2334.03
2401,390.398,2328.35
2402,391.182,2333.02
2403,391.892,2337.26
2404,390.698,2330.13
2405,391.293,2333.69
2406,391.863,2337.08
2407,390.588,2329.48
2408,391.172,2332.96
2409,391.805,2336.74
2410,390.664,2329.93
2411,391.433,2334.52
2412,392.276,2339.54
2413,391.326,2333.88
2414,392.26,2339.45
2415,393.213,2345.13
2416,392.295,2339.66
